frame,ball_x,ball_y,ball_z,action,action_name,reward,strategy,base_strategy,score_left,score_right,left_0_x,left_0_y,left_1_x,left_1_y,left_2_x,left_2_y,left_3_x,left_3_y,left_4_x,left_4_y,left_5_x,left_5_y,left_6_x,left_6_y,left_7_x,left_7_y,left_8_x,left_8_y,left_9_x,left_9_y,left_10_x,left_10_y,right_0_x,right_0_y,right_1_x,right_1_y,right_2_x,right_2_y,right_3_x,right_3_y,right_4_x,right_4_y,right_5_x,right_5_y,right_6_x,right_6_y,right_7_x,right_7_y,right_8_x,right_8_y,right_9_x,right_9_y,right_10_x,right_10_y
909,-0.3905278742313385,-0.1872689425945282,0.11923565715551376,32,release_switch,0.0,random,random,0,0,-0.8687576651573181,-0.01889289729297161,-0.04587645083665848,-0.08430705964565277,-0.555992066860199,-0.08143055438995361,-0.3633272051811218,-0.06360195577144623,-0.16476964950561523,0.15547071397304535,-0.2198249250650406,-0.17294511198997498,-0.013247089460492134,-0.17026416957378387,-0.11855322122573853,0.04865540191531181,-0.0009994745487347245,-0.29829686880111694,0.1981111615896225,-0.0567144937813282,0.11519642174243927,0.21386562287807465,0.8312861919403076,0.00079082086449489,0.013181852176785469,0.20342744886875153,0.18221868574619293,0.09557051956653595,0.17191140353679657,-0.0838419497013092,-0.21515464782714844,-0.1464141309261322,-0.3428862392902374,0.008808017708361149,-0.2834227979183197,-0.09498187899589539,-0.13848118484020233,-0.2520711421966553,-0.4341650605201721,0.21027033030986786,-0.5315338969230652,-0.11557137221097946,-0.37502965331077576,-0.18793877959251404
910,-0.40350601077079773,-0.18523789942264557,0.11438307911157608,31,release_team_pressure,0.0,random,random,0,0,-0.8626925945281982,-0.02123083546757698,-0.05459826812148094,-0.09163179993629456,-0.5560212135314941,-0.07707709819078445,-0.37474170327186584,-0.06822163611650467,-0.17323431372642517,0.1531403511762619,-0.2327079474925995,-0.1726142168045044,-0.022928623482584953,-0.1670800894498825,-0.13233263790607452,0.04713066294789314,-0.0072481669485569,-0.29928264021873474,0.19244323670864105,-0.05869504436850548,0.10930612683296204,0.21218346059322357,0.8312861919403076,0.00079082086449489,0.006922651082277298,0.20245909690856934,0.17691422998905182,0.09341965615749359,0.1683795154094696,-0.08729467540979385,-0.22608093917369843,-0.14761966466903687,-0.3493368625640869,0.0013091033324599266,-0.2897491455078125,-0.09574145078659058,-0.1430576741695404,-0.25501346588134766,-0.44269871711730957,0.20804911851882935,-0.5283572673797607,-0.11888021230697632,-0.38902318477630615,-0.18630532920360565
911,-0.41579923033714294,-0.18331442773342133,0.10615231841802597,25,release_high_pass,0.0,random,random,0,0,-0.855438768863678,-0.024059703573584557,-0.06356804072856903,-0.09886157512664795,-0.556036651134491,-0.0718393623828888,-0.3864191472530365,-0.07283888012170792,-0.18175643682479858,0.15090039372444153,-0.24464519321918488,-0.1721961796283722,-0.032974500209093094,-0.16372612118721008,-0.14619964361190796,0.04550725966691971,-0.01351104024797678,-0.3000546097755432,0.18666356801986694,-0.06053376570343971,0.10340369492769241,0.21058426797389984,0.8312861919403076,0.00079082086449489,0.000728656945284456,0.20152507722377777,0.17238235473632812,0.09057091176509857,0.16501517593860626,-0.09086298942565918,-0.23768910765647888,-0.14888910949230194,-0.35361823439598083,-0.0036680048797279596,-0.2960072457790375,-0.09671109914779663,-0.14801062643527985,-0.2573712468147278,-0.4513121247291565,0.20596255362033844,-0.5280576944351196,-0.12057273834943771,-0.40144404768943787,-0.1847606599330902
912,-0.43917912244796753,-0.174471914768219,0.23819395899772644,25,release_high_pass,0.0,random,random,0,0,-0.847369372844696,-0.027165547013282776,-0.07277469336986542,-0.10598885267972946,-0.5561724305152893,-0.06663989275693893,-0.3984455466270447,-0.07728201150894165,-0.19048739969730377,0.14897343516349792,-0.25653165578842163,-0.17178942263126373,-0.043564099818468094,-0.16014161705970764,-0.16012588143348694,0.04379371181130409,-0.019866252318024635,-0.30070599913597107,0.18076221644878387,-0.0622003972530365,0.09741315245628357,0.20905736088752747,0.8312861919403076,0.00079082086449489,-0.0055482108145952225,0.20060600340366364,0.16774246096611023,0.08767814934253693,0.16238325834274292,-0.09383122622966766,-0.2498699277639389,-0.15024644136428833,-0.35611966252326965,-0.006575950887054205,-0.3021739721298218,-0.0979030430316925,-0.15408499538898468,-0.25770139694213867,-0.46003755927085876,0.20400923490524292,-0.5279722809791565,-0.12179244309663773,-0.41298043727874756,-0.1833905279636383
913,-0.4618930518627167,-0.16571243107318878,0.29241564869880676,4,top_right,0.0,random,random,0,0,-0.8384445905685425,-0.03038022480905056,-0.0822129175066948,-0.11300522834062576,-0.5566701292991638,-0.061839841306209564,-0.4108025133609772,-0.08149807900190353,-0.2001948356628418,0.1475401669740677,-0.26831260323524475,-0.17196287214756012,-0.054529957473278046,-0.15624123811721802,-0.1740894615650177,0.0419946126639843,-0.02619662694633007,-0.30122658610343933,0.1747417449951172,-0.06367562711238861,0.09137474745512009,0.20762090384960175,0.8312861919403076,0.00079082086449489,-0.011925704777240753,0.1997036635875702,0.16350021958351135,0.08453330397605896,0.16209161281585693,-0.09415023773908615,-0.2624422609806061,-0.15170051157474518,-0.35755622386932373,-0.008245997130870819,-0.30830225348472595,-0.09921535104513168,-0.16041231155395508,-0.25714606046676636,-0.46959900856018066,0.2019985169172287,-0.5296508073806763,-0.12294735014438629,-0.4212237000465393,-0.18244557082653046
914,-0.4840141236782074,-0.15701992809772491,0.27295905351638794,21,pressure,0.0,random,random,0,0,-0.828605592250824,-0.033676352351903915,-0.09190613031387329,-0.11988667398691177,-0.5576636791229248,-0.05777400732040405,-0.42347684502601624,-0.08543534576892853,-0.21079489588737488,0.1464785933494568,-0.2773195505142212,-0.17377683520317078,-0.06566093862056732,-0.15194860100746155,-0.1880948394536972,0.04018035903573036,-0.03051002323627472,-0.3015492856502533,0.17013414204120636,-0.06468557566404343,0.08538930863142014,0.20645931363105774,0.8312861919403076,0.00079082086449489,-0.019472351297736168,0.1987282782793045,0.15980829298496246,0.08110702037811279,0.16209161281585693,-0.09415023773908615,-0.2750456929206848,-0.15329761803150177,-0.3596665859222412,-0.008893169462680817,-0.31550776958465576,-0.09920959919691086,-0.16621516644954681,-0.25473031401634216,-0.4801526963710785,0.19990848004817963,-0.5350748300552368,-0.12287421524524689,-0.4266449213027954,-0.1826018989086151
915,-0.5055867433547974,-0.14838744699954987,0.18025162816047668,26,release_short_pass,0.0,random,random,0,0,-0.8180749416351318,-0.0371667742729187,-0.10185553878545761,-0.1266220659017563,-0.5612467527389526,-0.056344229727983475,-0.4360802173614502,-0.08946996927261353,-0.22164800763130188,0.1455208957195282,-0.28260114789009094,-0.17760823667049408,-0.07704368978738785,-0.14750166237354279,-0.20218005776405334,0.03852267935872078,-0.03205911070108414,-0.30166521668434143,0.16982011497020721,-0.06475391238927841,0.07911389321088791,0.205576092004776,0.8312861919403076,0.00079082086449489,-0.028276575729250908,0.19772638380527496,0.1565934419631958,0.0774816945195198,0.16209161281585693,-0.09415023773908615,-0.2878596782684326,-0.15487155318260193,-0.3641812205314636,-0.00916850846260786,-0.3239203691482544,-0.09858984500169754,-0.17197521030902863,-0.2508592903614044,-0.4915541708469391,0.19777245819568634,-0.5412507653236389,-0.12393003702163696,-0.4296831786632538,-0.1845042109489441
916,-0.5255042314529419,-0.14028391242027283,0.15138357877731323,21,pressure,0.0,random,random,0,0,-0.8070314526557922,-0.040859054774045944,-0.11208673566579819,-0.1328454166650772,-0.5667352676391602,-0.0570986270904541,-0.4464702308177948,-0.09496849030256271,-0.2331569790840149,0.14457876980304718,-0.28723347187042236,-0.18269804120063782,-0.08872366696596146,-0.14380887150764465,-0.2163325548171997,0.03702417388558388,-0.03205911070108414,-0.30166521668434143,0.16982011497020721,-0.06475391238927841,0.0727415680885315,0.20500598847866058,0.8312861919403076,0.00079082086449489,-0.03735905885696411,0.19680972397327423,0.15381257236003876,0.07370748370885849,0.16209161281585693,-0.09415023773908615,-0.3013603091239929,-0.15623857080936432,-0.37035253643989563,-0.008957497775554657,-0.33308112621307373,-0.0981857180595398,-0.17848458886146545,-0.24655558168888092,-0.5036889910697937,0.1956373006105423,-0.5468398928642273,-0.1261671781539917,-0.43195483088493347,-0.18798181414604187
917,-0.5438118577003479,-0.13274024426937103,0.16530977189540863,26,release_short_pass,0.0,random,random,0,0,-0.7956247329711914,-0.044740065932273865,-0.12255123257637024,-0.13870938122272491,-0.5732550621032715,-0.0588301382958889,-0.4551951289176941,-0.1015058234333992,-0.24284014105796814,0.14378710091114044,-0.2919928729534149,-0.18857760727405548,-0.10053841769695282,-0.14133815467357635,-0.23052199184894562,0.035600777715444565,-0.03205911070108414,-0.30166521668434143,0.16982011497020721,-0.06475391238927841,0.06635337322950363,0.2045983225107193,0.8312861919403076,0.00079082086449489,-0.04646321386098862,0.19598913192749023,0.1514076441526413,0.06982997059822083,0.16209161281585693,-0.09415023773908615,-0.31496503949165344,-0.15784616768360138,-0.3780563771724701,-0.00844606664031744,-0.34222400188446045,-0.09757662564516068,-0.18589897453784943,-0.24208271503448486,-0.5164100527763367,0.19356758892536163,-0.5524043440818787,-0.12833188474178314,-0.4346855878829956,-0.19249962270259857
918,-0.5595580339431763,-0.1301596611738205,0.15819904208183289,2,top_left,0.0,random,random,0,0,-0.7840310335159302,-0.04886753857135773,-0.13320423662662506,-0.14442339539527893,-0.5806391835212708,-0.061430901288986206,-0.46334266662597656,-0.10854381322860718,-0.2519521713256836,0.14300395548343658,-0.2969878911972046,-0.1947990208864212,-0.11251012235879898,-0.1391480416059494,-0.2447369545698166,0.03422856330871582,-0.03205911070108414,-0.30166521668434143,0.16982011497020721,-0.06475391238927841,0.05996491014957428,0.20422500371932983,0.8312861919403076,0.00079082086449489,-0.05558570846915245,0.19525966048240662,0.1492277830839157,0.06596355885267258,0.16209161281585693,-0.09415023773908615,-0.3286079168319702,-0.1597411185503006,-0.3870072364807129,-0.007703077048063278,-0.3508749008178711,-0.09680565446615219,-0.1943235993385315,-0.23747284710407257,-0.5295647978782654,0.19152890145778656,-0.5594860911369324,-0.13087286055088043,-0.4377347528934479,-0.19791196286678314
919,-0.5718223452568054,-0.13489405810832977,0.161333829164505,22,team_pressure,0.0,random,random,0,0,-0.7724049687385559,-0.053294360637664795,-0.14402025938034058,-0.1499473601579666,-0.588265597820282,-0.06481211632490158,-0.47087472677230835,-0.11563645303249359,-0.26133251190185547,0.1420958936214447,-0.3026491403579712,-0.20126956701278687,-0.12464450299739838,-0.13680918514728546,-0.25755199790000916,0.0330180898308754,-0.03205911070108414,-0.30166521668434143,0.16738484799861908,-0.06497019529342651,0.05355240777134895,0.20388461649417877,0.8312861919403076,0.00079082086449489,-0.06472006440162659,0.19459587335586548,0.1471974402666092,0.06199105456471443,0.16209161281585693,-0.09415023773908615,-0.34221506118774414,-0.1619957685470581,-0.39668354392051697,-0.00682021863758564,-0.3572158217430115,-0.09596740454435349,-0.20370304584503174,-0.23281875252723694,-0.5430581569671631,0.18955574929714203,-0.567385196685791,-0.13378529250621796,-0.4414809048175812,-0.20374850928783417
920,-0.5836269855499268,-0.1394542157649994,0.12678790092468262,16,sliding,0.0,random,random,0,0,-0.7614560127258301,-0.05860123783349991,-0.15492279827594757,-0.15564614534378052,-0.5959006547927856,-0.06853650510311127,-0.4784016013145447,-0.12022170424461365,-0.27156341075897217,0.1408381462097168,-0.3089805841445923,-0.20802024006843567,-0.1369846612215042,-0.13417057693004608,-0.26590240001678467,0.032229334115982056,-0.032988954335451126,-0.30186498165130615,0.16243261098861694,-0.06523279845714569,0.04713686183094978,0.20357008278369904,0.8312861919403076,0.00079082086449489,-0.07386457175016403,0.19399423897266388,0.1455548107624054,0.05850175395607948,0.16209161281585693,-0.09415023773908615,-0.355720192193985,-0.1646537184715271,-0.4073546826839447,-0.0058555686846375465,-0.36342141032218933,-0.09486499428749084,-0.21418362855911255,-0.22847016155719757,-0.5548654198646545,0.187888965010643,-0.5758523344993591,-0.13717901706695557,-0.4461504817008972,-0.21005432307720184
921,-0.5943729877471924,-0.14364665746688843,0.11803077906370163,15,release_sprint,0.0,random,random,0,0,-0.7515439391136169,-0.06484554708003998,-0.16593462228775024,-0.16157153248786926,-0.6014532446861267,-0.07352004945278168,-0.4853699803352356,-0.12135971337556839,-0.2824958562850952,0.13920393586158752,-0.3162168264389038,-0.214856818318367,-0.14955487847328186,-0.13071458041667938,-0.26832151412963867,0.031992848962545395,-0.03696167469024658,-0.3027471899986267,0.15609697997570038,-0.06532178074121475,0.04075326398015022,0.20326869189739227,0.8312861919403076,0.00079082086449489,-0.08301668614149094,0.19344346225261688,0.14527975022792816,0.05796271562576294,0.16209161281585693,-0.09415023773908615,-0.3683129847049713,-0.16739271581172943,-0.4188579320907593,-0.004830984398722649,-0.3704671859741211,-0.09384062141180038,-0.22365552186965942,-0.22473318874835968,-0.5639367699623108,0.18670658767223358,-0.5849696397781372,-0.14077575504779816,-0.4523211121559143,-0.21637822687625885
922,-0.604303240776062,-0.1475479006767273,0.11748463660478592,9,long_pass,0.0,random,random,0,0,-0.7423940896987915,-0.07165955752134323,-0.1771307736635208,-0.1673765331506729,-0.6066794395446777,-0.07906793802976608,-0.49229922890663147,-0.11990974098443985,-0.29407742619514465,0.13733096420764923,-0.324603796005249,-0.22151196002960205,-0.16224703192710876,-0.12717269361019135,-0.26535487174987793,0.032187364995479584,-0.04249053820967674,-0.30403169989585876,0.14966464042663574,-0.06540999561548233,0.034335073083639145,0.20297707617282867,0.8312861919403076,0.00079082086449489,-0.09217485785484314,0.19293725490570068,0.1445832997560501,0.05698302015662193,0.16209161281585693,-0.09415023773908615,-0.3778092861175537,-0.1691032350063324,-0.4311002790927887,-0.0038292172830551863,-0.3789859414100647,-0.09348443150520325,-0.2283051460981369,-0.22156019508838654,-0.572970986366272,0.18560609221458435,-0.5939093232154846,-0.1455073207616806,-0.4614524245262146,-0.22113339602947235
923,-0.6161602139472961,-0.15325212478637695,0.15719540417194366,15,release_sprint,0.0,random,random,0,0,-0.733862578868866,-0.07886821776628494,-0.1885165125131607,-0.17304404079914093,-0.6121523380279541,-0.08515660464763641,-0.5002083778381348,-0.1178756058216095,-0.3061632215976715,0.135226309299469,-0.33401721715927124,-0.22788001596927643,-0.17512953281402588,-0.1237196996808052,-0.26057758927345276,0.03245037421584129,-0.04853901267051697,-0.3053613007068634,0.14323510229587555,-0.06556185334920883,0.027915911749005318,0.2027052938938141,0.8312861919403076,0.00079082086449489,-0.10133931040763855,0.19248196482658386,0.14250671863555908,0.054471224546432495,0.16201171278953552,-0.09421634674072266,-0.3868531584739685,-0.17028218507766724,-0.4439350664615631,-0.0029312544502317905,-0.3873116970062256,-0.09377236664295197,-0.23035046458244324,-0.21766383945941925,-0.5820271372795105,0.1845850944519043,-0.6038824915885925,-0.15012231469154358,-0.47226613759994507,-0.224999338388443
924,-0.6284160614013672,-0.15935218334197998,0.12576980888843536,30,release_pressure,0.0,random,random,0,0,-0.726226270198822,-0.08652885258197784,-0.2001170665025711,-0.1785399317741394,-0.6173877120018005,-0.09077233821153641,-0.5093872547149658,-0.11702558398246765,-0.3186549246311188,0.132990300655365,-0.34470510482788086,-0.23360474407672882,-0.18817363679409027,-0.12036839127540588,-0.25599899888038635,0.032406505197286606,-0.05468696355819702,-0.30655813217163086,0.13680852949619293,-0.06576033681631088,0.02152622677385807,0.20248408615589142,0.8312861919403076,0.00079082086449489,-0.11051099002361298,0.19209307432174683,0.13928553462028503,0.05125778540968895,0.16025972366333008,-0.09593147039413452,-0.39637312293052673,-0.17119407653808594,-0.4572177529335022,-0.0021075629629194736,-0.3937394618988037,-0.09395299851894379,-0.23544926941394806,-0.2140653431415558,-0.5911036133766174,0.18364329636096954,-0.6143310070037842,-0.1549612134695053,-0.48389381170272827,-0.2286808043718338
925,-0.6398316621780396,-0.16501815617084503,0.1281067430973053,17,dribble,0.0,random,random,0,0,-0.7201401591300964,-0.09478501975536346,-0.21192483603954315,-0.18385782837867737,-0.6230310797691345,-0.09548944234848022,-0.5179188847541809,-0.11872348934412003,-0.3315127491950989,0.13079077005386353,-0.35641583800315857,-0.2386486977338791,-0.20137520134449005,-0.11716041713953018,-0.25418686866760254,0.032211098819971085,-0.06091124936938286,-0.30761703848838806,0.1303839534521103,-0.06598466634750366,0.015097793191671371,0.2023134082555771,0.8312861919403076,0.00079082086449489,-0.11968890577554703,0.19177252054214478,0.13508079946041107,0.04809410870075226,0.15805575251579285,-0.09877582639455795,-0.4068587124347687,-0.17187628149986267,-0.4708423614501953,-0.001385453506372869,-0.400215744972229,-0.09405551105737686,-0.24212945997714996,-0.21033355593681335,-0.6001928448677063,0.18275482952594757,-0.6252113580703735,-0.15994548797607422,-0.49627864360809326,-0.2319926917552948
926,-0.6505207419395447,-0.1703135073184967,0.11939012259244919,28,release_keeper_rush,0.0,random,random,0,0,-0.715706467628479,-0.10349731147289276,-0.22393442690372467,-0.1889900118112564,-0.6290310025215149,-0.09961581975221634,-0.5265612006187439,-0.12147592008113861,-0.3446537256240845,0.12863731384277344,-0.36901798844337463,-0.24289046227931976,-0.21471787989139557,-0.11410926282405853,-0.2552414536476135,0.03184966370463371,-0.0671657845377922,-0.3085286617279053,0.12396103143692017,-0.0662282407283783,0.00866764783859253,0.20219814777374268,0.8312861919403076,0.00079082086449489,-0.12887275218963623,0.19153499603271484,0.13019612431526184,0.04537530615925789,0.15580710768699646,-0.10235495865345001,-0.4176667630672455,-0.1725122332572937,-0.48472723364830017,-0.0008025722927413881,-0.4077187478542328,-0.09410791099071503,-0.2506427466869354,-0.20770949125289917,-0.6092915534973145,0.18190906941890717,-0.6364884376525879,-0.1649750918149948,-0.509149432182312,-0.23511366546154022
927,-0.660620391368866,-0.1753150373697281,0.11045074462890625,19,builtin_ai,0.0,random,random,0,0,-0.7125441431999207,-0.1124584823846817,-0.23607505857944489,-0.1937265545129776,-0.633989691734314,-0.10272020101547241,-0.5356461405754089,-0.12494762241840363,-0.3579949140548706,0.12648789584636688,-0.38232120871543884,-0.24630168080329895,-0.22818106412887573,-0.11121213436126709,-0.25913435220718384,0.031226949766278267,-0.07344778627157211,-0.3092908561229706,0.11753692477941513,-0.06645812839269638,0.0022740978747606277,0.20216535031795502,0.8312861919403076,0.00079082086449489,-0.13806094229221344,0.19138473272323608,0.12481272220611572,0.04308600351214409,0.15333540737628937,-0.10598701983690262,-0.4288025498390198,-0.17341497540473938,-0.4988158047199249,-0.0005259880563244224,-0.4164994955062866,-0.09409733861684799,-0.2609119117259979,-0.206843763589859,-0.6184014678001404,0.18111567199230194,-0.6471292972564697,-0.17041505873203278,-0.5224014520645142,-0.2380353808403015
928,-0.669972836971283,-0.1807996928691864,0.12884370982646942,24,release_long_pass,0.0,random,random,0,0,-0.7105523943901062,-0.12157167494297028,-0.24825584888458252,-0.19783596694469452,-0.640448272228241,-0.10598812252283096,-0.5446999669075012,-0.12884914875030518,-0.3714871108531952,0.12434497475624084,-0.3960224688053131,-0.24914583563804626,-0.2417481243610382,-0.10846643149852753,-0.2647533714771271,0.03083454631268978,-0.07981044054031372,-0.3099103569984436,0.11111132055521011,-0.06666960567235947,-0.004159056581556797,0.20222024619579315,0.8312861919403076,0.00079082086449489,-0.14545026421546936,0.19132669270038605,0.11909732967615128,0.0411674939095974,0.1505538523197174,-0.10976196080446243,-0.4405600428581238,-0.174568310379982,-0.5130454301834106,-0.0005553501541726291,-0.42579564452171326,-0.09402965009212494,-0.2718820869922638,-0.20678815245628357,-0.6275249719619751,0.18039165437221527,-0.6567332744598389,-0.17621102929115295,-0.5359333753585815,-0.24079856276512146
929,-0.6782166957855225,-0.18906545639038086,0.15340527892112732,32,release_switch,0.0,random,random,0,0,-0.7093505263328552,-0.12979650497436523,-0.26059839129447937,-0.2018141895532608,-0.6479993462562561,-0.10905953496694565,-0.5540068745613098,-0.13293865323066711,-0.3850926458835602,0.12220928817987442,-0.41000670194625854,-0.2514883875846863,-0.2554091811180115,-0.10587750375270844,-0.27194494009017944,0.03051646053791046,-0.08620087057352066,-0.310394823551178,0.10468292981386185,-0.06684096902608871,-0.010588574223220348,0.20236332714557648,0.8312861919403076,0.00079082086449489,-0.15188395977020264,0.1913476586341858,0.11368981003761292,0.03923004865646362,0.14707492291927338,-0.11307286471128464,-0.45287755131721497,-0.17583538591861725,-0.5273715257644653,-0.0007465644157491624,-0.4358128309249878,-0.09392676502466202,-0.28320837020874023,-0.20673993229866028,-0.6366609334945679,0.17973707616329193,-0.6664374470710754,-0.18160594999790192,-0.5496600270271301,-0.24345925450325012
930,-0.686238169670105,-0.19708435237407684,0.12129449844360352,22,team_pressure,0.0,random,random,0,0,-0.7085822820663452,-0.13505449891090393,-0.2731145918369293,-0.20559445023536682,-0.6521937251091003,-0.11067706346511841,-0.5637141466140747,-0.13741032779216766,-0.3987840414047241,0.12008323520421982,-0.4241609275341034,-0.25349074602127075,-0.2691585421562195,-0.10345637053251266,-0.28052690625190735,0.03020322695374489,-0.09260750561952591,-0.3107781708240509,0.09825174510478973,-0.06695976853370667,-0.016968855634331703,0.20260106027126312,0.8312861919403076,0.00079082086449489,-0.15749114751815796,0.19141238927841187,0.11041630059480667,0.03587346151471138,0.1417875438928604,-0.11506649851799011,-0.46562710404396057,-0.17721034586429596,-0.5417656302452087,-0.0010602106340229511,-0.4466139078140259,-0.09380201250314713,-0.2951701879501343,-0.206641286611557,-0.6458075642585754,0.17914944887161255,-0.6744296550750732,-0.18802517652511597,-0.5635071992874146,-0.2458602786064148
931,-0.6936780214309692,-0.20443619787693024,0.11529610306024551,15,release_sprint,0.0,random,random,0,0,-0.7087664008140564,-0.1364787071943283,-0.28578218817710876,-0.20922021567821503,-0.6524128913879395,-0.11076149344444275,-0.5730264782905579,-0.14249207079410553,-0.4125418961048126,0.11797239631414413,-0.4383898973464966,-0.2553614675998688,-0.2829880118370056,-0.10120617598295212,-0.2898477613925934,0.029904723167419434,-0.09902596473693848,-0.31106647849082947,0.09181870520114899,-0.06702239066362381,-0.023381395265460014,0.20294013619422913,0.8312861919403076,0.00079082086449489,-0.1590714156627655,0.1914324164390564,0.1081516444683075,0.031967468559741974,0.13585703074932098,-0.11656205356121063,-0.4786926209926605,-0.17762663960456848,-0.5562130212783813,-0.0013808099320158362,-0.45763298869132996,-0.09374631941318512,-0.30765819549560547,-0.20638827979564667,-0.6549637317657471,0.17862829566001892,-0.6818678975105286,-0.19471465051174164,-0.5761098861694336,-0.24659980833530426
932,-0.70073002576828,-0.21138136088848114,0.10653557628393173,20,keeper_rush,0.0,random,random,0,0,-0.7116639614105225,-0.135203555226326,-0.298576682806015,-0.21275556087493896,-0.6524128913879395,-0.11076149344444275,-0.5816096663475037,-0.14809690415859222,-0.4263535439968109,0.11588513106107712,-0.45268571376800537,-0.2570866346359253,-0.2968939244747162,-0.09914078563451767,-0.29998481273651123,0.02958863228559494,-0.10544824600219727,-0.31131711602211,0.08538494259119034,-0.06701990962028503,-0.02977968379855156,0.2033786028623581,0.8312861919403076,0.00079082086449489,-0.15923260152339935,0.19143447279930115,0.10578355938196182,0.028208155184984207,0.12976475059986115,-0.11655934154987335,-0.49114522337913513,-0.1756904274225235,-0.5707054138183594,-0.001566160935908556,-0.469322144985199,-0.0937696173787117,-0.320453017950058,-0.20553669333457947,-0.6620551347732544,0.17825838923454285,-0.6895676851272583,-0.20167604088783264,-0.5867660045623779,-0.24457110464572906
933,-0.7074058651924133,-0.21795539557933807,0.11319242417812347,14,release_direction,0.0,random,random,0,0,-0.7159669399261475,-0.13338173925876617,-0.31148457527160645,-0.21610048413276672,-0.6524128913879395,-0.11076149344444275,-0.5899307131767273,-0.15395298600196838,-0.4402078688144684,0.11382383853197098,-0.46705392003059387,-0.25860530138015747,-0.3108699917793274,-0.09726657718420029,-0.31085193157196045,0.02925613895058632,-0.11187237501144409,-0.3115466833114624,0.07895191758871078,-0.06695570796728134,-0.036147184669971466,0.20389379560947418,0.8312861919403076,0.00079082086449489,-0.15923260152339935,0.19143447279930115,0.10288510471582413,0.02459576167166233,0.1235358715057373,-0.11583834886550903,-0.5036748647689819,-0.17314431071281433,-0.585229218006134,-0.001585322548635304,-0.48160645365715027,-0.09382057189941406,-0.3334766924381256,-0.20449312031269073,-0.6684712767601013,0.17794790863990784,-0.6974568963050842,-0.20886674523353577,-0.5972976684570312,-0.24099425971508026
934,-0.7137125134468079,-0.22416582703590393,0.1116933524608612,32,release_switch,0.0,random,random,0,0,-0.7216216325759888,-0.1311049610376358,-0.32448825240135193,-0.2194962501525879,-0.6524128913879395,-0.11076149344444275,-0.5981820225715637,-0.15985074639320374,-0.45409756898880005,0.1117929071187973,-0.4814842939376831,-0.25991007685661316,-0.32491210103034973,-0.09559759497642517,-0.32193461060523987,0.028920073062181473,-0.11829683929681778,-0.31177231669425964,0.07251925021409988,-0.06687610596418381,-0.04249974340200424,0.20446936786174774,0.8312861919403076,0.00079082086449489,-0.15923260152339935,0.19143447279930115,0.09940684586763382,0.021075408905744553,0.11717268824577332,-0.11522836983203888,-0.5166432857513428,-0.17089621722698212,-0.599766731262207,-0.0012870078207924962,-0.494381844997406,-0.09384740889072418,-0.3467327952384949,-0.20323561131954193,-0.6752321124076843,0.1776358187198639,-0.7051103711128235,-0.21488511562347412,-0.6064190864562988,-0.2374313473701477
935,-0.7224310636520386,-0.22613739967346191,0.1256953775882721,6,bottom_right,0.0,random,random,0,0,-0.7285087704658508,-0.12836797535419464,-0.33755603432655334,-0.22317452728748322,-0.6524128913879395,-0.11076149344444275,-0.606718897819519,-0.16570569574832916,-0.46801668405532837,0.1097942441701889,-0.49594104290008545,-0.2611335217952728,-0.3390173316001892,-0.09415753930807114,-0.33372363448143005,0.02856496348977089,-0.12471983581781387,-0.3120150864124298,0.06608665734529495,-0.06679444760084152,-0.0488584041595459,0.2051071971654892,0.8312861919403076,0.00079082086449489,-0.15923260152339935,0.19143447279930115,0.09533300250768661,0.017839651554822922,0.11078697443008423,-0.11471808701753616,-0.5299733281135559,-0.16899701952934265,-0.6142675280570984,-0.0006554634310305119,-0.5075333714485168,-0.09380795806646347,-0.3601997494697571,-0.2013867199420929,-0.6834370493888855,0.17723864316940308,-0.7122879028320312,-0.2201116532087326,-0.613785445690155,-0.23385752737522125
936,-0.7312216758728027,-0.22710375487804413,0.11522872745990753,12,shot,0.0,random,random,0,0,-0.7363249063491821,-0.1252957284450531,-0.35071420669555664,-0.22679612040519714,-0.6523846387863159,-0.11075226217508316,-0.6168330311775208,-0.17086055874824524,-0.481974720954895,0.1078719049692154,-0.5104055404663086,-0.2623516619205475,-0.35317641496658325,-0.09294920414686203,-0.34612536430358887,0.02819298766553402,-0.13138702511787415,-0.31228476762771606,0.059653572738170624,-0.06673209369182587,-0.055208511650562286,0.20577988028526306,0.8312861919403076,0.00079082086449489,-0.15923260152339935,0.19143447279930115,0.09058612585067749,0.015018952079117298,0.10438412427902222,-0.11430905759334564,-0.5435519218444824,-0.16734223067760468,-0.626672089099884,3.8469861465273425e-05,-0.5209572315216064,-0.09342814981937408,-0.3739127814769745,-0.19976113736629486,-0.6925753355026245,0.1767731010913849,-0.7189931869506836,-0.22317418456077576,-0.6207544207572937,-0.22995854914188385
